user_account,balance_ether,balance_value,total_transactions,sent,received,n_contracts_sent,n_contracts_received,classification
0xc46464e65cf93b36b5883cb9cb3802f8eae8d0bd,1e-07,0.01,61,0,1,0,0,0
0x416246e89ec67a36f8fd205766f38716514ac10e,0.00210084,0.82,7845,0,415,415,0,0
0xb2e42ee5b8b8925a2e6e826ed041bb6406eab807,0.0003999999999998,0.16,2,0,1,0,0,0
0xebc101e486141fb3d10d76da9e0415e25e5d1bc8,6.4854841584158e-05,0.03,2,0,1,1,0,0
0x6d7210d6539f61a8d89229a009e6f4682fd3a8c1,0.000149671,0.06,187,0,7,7,0,0
0x9101a9c28a27d5ec8b866ac68e254707f191efbe,6.4854841584158e-05,0.03,2,0,1,1,0,0
0xf67f747996fbe3ae679f2d2e9047fd6e65a69c4c,0.00022165,0.09,24,0,2,1,0,0
0xbf93b8057fbf2fac1ca829476e2c31977c0e52bd,8.995107e-09,0.01,44,1,2,0,0,0
0xc07c5b8895473a0d05122af7ec2f61ff94f42760,0.0031474174041657,1.23,59,0,5,5,0,0
0x52b794f27ee35ab38931766920c0dcee1a5a3f78,0.00187756,0.73,7841,0,411,411,0,0
0x0fe5a021ab3f14d6bc223df2c2533548a9720386,0.0,0.0,2,0,1,0,0,0
0x24597c5c68687e816ffc0c69e064cb70bb62a9cd,0.031160272916796,12.17,376,0,8,7,0,0
0x743b3c2f178c3272da73b9fee94b1ce627e8c23d,0.13667636772,53.37,50,0,5,5,0,0
0x1da45c673ac121bcec92468af1a024993bcc4623,1.6607749999999996e-06,0.01,20,0,1,1,0,0
0x0f159e8ed7288343caa319224fcfac1cceb24f7a,0.0509053514,19.88,22,0,3,0,0,0
0x2cd7ac6e2781315c26b076b46861cbaf1f4ecb74,0.000118567,0.05,173,0,4,4,0,0
0x0455b26d69449bd7a6113fd9148fbfd07defe2ad,0.0001440627623762,0.06,2,0,1,1,0,0
0xe64161e341f1e12317fd86557b6223cb37dae2c9,0.0,0.0,10,0,1,0,0,0
0x1b0d0dc6277caf4574fc59e1a2f80f82a50bd04c,0.000604918,0.24,3,0,1,1,0,0
0xe113cc1bb9dab56129885a2da448442e476f5150,0.000227857,0.09,23,0,1,0,0,0
0xcb702d7a0977d49e023414bc3175c3dde21647f2,0.000169928,0.07,220,0,6,0,0,0
0x9f9fd2b7ae1c06dd4398c435ec42d68bf7967da7,0.003175578,1.24,64,1,4,0,0,0
0xbcd28628da1b4261f573fd1537813582fcda80e4,0.1563699017291133,61.06,419,5,1,0,0,0
0xf32874568321aecdc2851fb66065da5a157ccc5a,0.0012870660000001,0.5,9,0,1,0,0,0
0x523bc149983973b3cdc182ab03f6b400765de819,0.0,0.0,26,0,4,4,0,0
0x293c89a0c6e4bb8ad61035c2b41e841175fd6ddf,0.0002106947342057,0.08,99,0,2,2,0,0
0x63b994e5fa99e6ffc939a1483040bc2f60f9cd18,0.0260601521698437,10.18,50,0,3,3,0,0
0x7086b4c10ed55df8dd78eaa94e714dd9c49fe15a,0.0,0.0,415,0,19,19,0,0
0x7d510f661f490482fbff45275b00a82f5f69f784,24.101551960563377,9411.66,24708,4,738,738,0,0
0x0345411537f4206805a4b7ccf406d0f5ca48a2eb,0.0033397539200384,1.3,13,0,1,0,0,0
0xaa1e96f7dd9da7ff5d844e87bacf4ed6ad3d6a59,0.0037552973345829,1.47,133,1,6,6,0,0
0x5c87915f26b5414e9748300caa7a67f5f0c1b989,1.1133935111022628,434.78,35311,1,500,442,0,0
0xc132c9053061f35013c110c4edde3a4f4a6e6a1b,0.0006834520663,0.27,43,0,3,3,0,0
0xcab73427a783e8222482aaf21ee6b221b1263f5b,9.442348732275e-05,0.04,43,0,5,5,0,0
0xd8c77242578456d084983bd1f4ce11aec76a82cf,0.0,0.0,83,1,10,10,0,0
0xe879c40c77a6a27f598b67766fe2139f9aea00f6,0.0001784736327,0.07,19,0,2,2,0,0
0xadf6aa18d2fb5c19104b942dbe9cabf0edaba36b,0.0,0.0,9,1,1,1,0,0
0x8b84bb24f986a3adc4967a5bc1affa9337acb264,0.0,0.0,3,0,2,0,0,0
0xb2b22eca3b284f3f53a0de0bb1135778e2e2e5b3,0.042269805311389,16.51,42249,0,79,79,0,0
0x15dcc9484fc81164dc905552183bbb93cda5f7a8,0.025437480877496,9.93,242,0,6,6,0,0
0xaffeefd149cad974e36c94d9ccdef3938676143a,0.0001707277627,0.07,21,0,2,2,0,0
0x710e40bba872e45f6361150b9c17cde5c54c6712,0.40607232,158.57,11568,0,1297,1103,0,0
0x0f0ef926de6871d12233d1345dd84762b6bced09,36.14262527912122,14113.7,540,0,17,15,0,0
0xa038acfed71b80682e892a5664aaf9cc29182f75,8.590890099999999e-06,0.01,63,0,3,3,0,0
0x934236ff9fe4cc402abc015d4fffe193f9bf7711,0.0,0.0,2,0,1,0,0,0
0x66ca516dd6e086c0e7b0e1dfa7692e85c2b90d69,0.0,0.0,49,0,1,0,0,0
0xc7e8f49bad9fc8e91434410bc92bdb008a602d5e,0.0,0.0,75,0,1,1,0,0
0x24bcf686b78e56216ee6e4b346b69c3d8c68a140,0.0001893263089,0.07,16,0,5,5,0,0
0x99641c5f1bfc27c1e24a5b3b5ea9a33ecdfd4e16,0.0002307457879,0.09,14,0,4,4,0,0
0xe75a715cb939e4e1ac91e536b061448e85ddc905,0.0,0.0,2,0,1,1,0,0
0x963d6e8d65c99d5f61f17b8aaeee381a9fcd4925,0.0001216239302427,0.05,32,0,4,4,0,0
0xa6e9bfe51f81b7da68ea09baf7f693bc2e7e3bff,0.0002306811479,0.09,14,0,4,4,0,0
0x1ba5a51d9424ca6a9e0fe876f6c6605b9d79c33b,0.0002536792949,0.1,27,0,4,4,0,0
0x9bca4ca5492a7441b643399010bcd7fe124a698e,0.0,0.0,6,1,1,0,0,0
0x353b368979366d746d9bb5124f0d1c5426a10407,0.385658158,150.6,161,1,2,0,0,0
0xa0b0fcffb11a4543c13bf7e9497c6833059deda1,9.59e-06,0.01,11,0,4,0,0,0
0x2f3fbfa8a4b312296a4b64873665fc8db0efc878,9.59e-06,0.01,11,0,1,0,0,0
0x975b308c01c62adc0f8797d37b53104c227e875b,0.5736737661739189,224.13,780,3,20,18,2,0
0x17615e39b5f419961a57df650c55a0e1d93cd831,0.00119644584375,0.47,22,0,2,2,0,0
0xf985f0b945742b6a19f0e8e792de0bcfd69c12bd,0.000193992,0.08,23,0,2,1,0,0
0x4466edcb446cf568b2bad1e44d685bd24d582525,1.000001666068e-06,0.01,47,1,4,1,0,0
0x82bdf6fa6ab009b543d2fba4b256bc79c8361590,0.3463477554731792,135.32,1120,6,15,0,0,0
0xebe0b69a65683eaa923a7befbf0a7dc091dea111,0.001534633972374,0.6,252,1,18,18,0,0
0xe7a43f23b7d0939389e11a7109f15376f756b4fe,0.0,0.0,10,0,1,0,0,0
0xc8cce8cac93a010b02e3b7e4e083b0465b1d36f2,5.118603945462968,1999.84,1232,1,35,9,0,0
0x4b2ae8cb0b7d2999f09aa765926157faf2309459,0.0072806572748356,2.84,318,1,14,14,1,0
0x4d40c2cb1bfff885d818945f8fa507fcb12f2fba,0.0093935167,3.67,9,0,1,1,0,0
0x70e4e3e82d16fb42b009c05e11b21fa7e4a43f07,0.0,0.0,958,3,97,89,0,0
0x3a7e3e7b1ffdfb299ce9f0ed16d1ce2b3aaf5cae,0.0,0.0,2,0,1,0,0,0
0xd8e15c71964b05ffa0884c9fa21e19f7a3c6449d,491.1530660895792,191893.5,78972,6,966,802,0,0
0xf2cbc50a34cac6029e0714f7a7a28c16dec9319b,0.00160728,0.63,7848,0,393,393,0,0
0xd58912f21027d17b2bb275b17d931f60bbdb70f3,0.00214158,0.84,7190,0,318,318,0,0
0xe3874466f75dc138f84588f993d75acbe446305e,0.1211499489739406,47.33,713,3,4,0,0,0
0x9a8423855819827d2312839cb600dacc09104037,0.0,0.0,10,0,1,0,0,0
0xb4bbbedf1fecc088309718f36a1f47e5fa394c9d,0.000184507,0.07,23,0,1,1,0,0
0x784bc4985a27835759dd1319200811557a55c112,0.0001708859999999,0.07,25,0,1,1,0,0
0x4389fc4911b134e757c567e0d60f30a9249d58a2,0.000183301,0.07,24,0,2,1,0,0
0x91ed784c069bade2fa87302922395bcc62c7d0c2,0.0001688459999999,0.07,25,0,2,1,0,0
0xd3e74ed9d7cf7f108f2193f3ee659a46d5a78183,0.0,0.0,12,1,1,0,0,0
0x0734d56da60852a03e2aafae8a36ffd8c12b32f1,49.815655214363005,19462.98,330,0,12,10,0,0
0x7f4ea498cf0011cfd2bec93d7f09317addc66018,0.0,0.0,22,0,1,0,0,0
0xf0a34c22d13fe38c08fae444925e54f16132314e,0.000167454,0.07,24,0,2,1,0,0
0x51c51e2a46ea28026e62290e411d8696821b2274,5.5560411492362025,2170.75,539,3,6,6,2,0
0xd5b7afa6f055a8a1496ae2f85e6a3ee8801ae254,0.0006492999999999,0.25,5,0,1,1,0,0
0xeb11651df999528e211f609507d1cf74e892594b,0.0,0.0,17,0,1,1,0,0
0x5ae1cb5a7dcd5f1e7873ad4e416438e9aec97a2a,1.9597624072099185,765.68,24114,0,63,63,0,0
0x5e5681b94c87f173a8548fa7dbbc658c003f5861,0.0,0.0,4,0,1,0,0,0
0xf85ba4cf5ff42a6456e9470d2d5b80a539ba6e34,0.0,0.0,10,0,1,1,0,0
0x20dc0b9520cc2c2be89f247061a2c8e310045949,333.59385461076727,130335.12,67013,332,3125,13,0,1
0x06d6e5587b55a0b63baade75aac767486192d740,0.0,0.0,2,0,1,0,0,0
0xd91fe79f5b690942e4f2cfaf0ec7893a696b2557,0.0018384176,0.72,2,0,1,1,0,0
0x51a52e383b2f8920d9d40caf6149837040ad70b0,0.0,0.0,7,0,2,1,0,0
0xee352cd3927c5a3acc3df32fe1df1ad0365ba67b,0.0946609056,36.98,123,0,1,1,0,0
0xa5a3903fc3698c241b1385df4f80a5c665f47404,0.4575988958301816,178.78,170714,49,1132,520,0,0
0x2876e52bf6e10ba2977adfb84a3042a416c57ce1,0.0047415068048629,1.85,26,0,1,0,0,0
0x38b9615ef21de949a3e90a4934d97a5b654c01ba,0.001548274,0.6,7,0,1,0,0,0
0x52b11329e09933b3ba154c60c78b5756e456f285,0.02717370196,10.62,24,0,1,1,0,0
0x4398930958143dced623f208521b1ecd77b733ac,0.0,0.0,10,0,2,2,0,0
0x909686d5d3957195e8a0bc364f1afbbf2e20af0d,0.0043843636106105,1.71,42,0,2,1,0,0
0x9509adc35c334d445770efaa08a16f1385098d9e,0.000312625,0.12,2,0,1,1,0,0
0xb96f8110f795ec7de384795e0b5fae2491c1cd78,2.7296016321915e-05,0.01,1467,0,63,63,0,0
0x419a9b34557a99997987e7486f24e4aac2e56f94,0.000182454,0.07,24,0,1,1,0,0
0xa333713bc6cb974cffbe620c5b2c4c2f0a2b89c7,0.000194083,0.08,23,0,2,1,0,0
0xaa04e088ebbf63877a58f6b14d1d6f61df9f3ee8,0.0001261471261034,0.05,1947,1,125,125,1,0
0x8b3ad493c077e894a034db7eb53e8285560298fd,9.066324703322833,3542.21,32966,0,238,164,0,0
0x3fb565aa6c5b85d68d469a0dac65d5c8cba989b6,0.000208777,0.08,23,0,2,1,0,0
0x6c5c6836b0c17b930fd1fe028434b0788f8be632,0.000195132,0.08,24,0,1,1,0,0
0x4a5da6be57133901fbb9da4fc2d87cb206388098,0.00019211,0.08,23,0,1,1,0,0
0x0ef06d2fc8510640210a95e663292057639228d5,0.0125049509602285,4.89,5885,2,137,135,0,0
0x53eaf27c953113d271ea4bd3e05b746259c79acf,0.000191048,0.07,23,0,1,1,0,0
0x89b1c05f3044fd5de877a0f7b273c4636fd75e1b,0.0001133160454035,0.04,1569,0,83,83,0,0
0x655554e133936eded839c02ec9f1bd579ea84d90,0.000206486,0.08,22,0,2,1,0,0
0x66cee325d56fdf4c044736be8b445ada8421bef1,0.0,0.0,2,0,1,0,0,0
0xee373541ffcac09e0a36b285049be123ddf8fa0b,0.00180084,0.7,7845,0,375,375,0,0
0x23a15f11820636b16a9667fe563378ff7b008bb6,0.00173106,0.68,7840,0,385,385,0,0
0xc34f50eb26a018f7db3822eecbf6dfc343895e88,0.00158592,0.62,7843,0,385,385,0,0
0xde831e941c6077f2f92af3c893ef4133d4fbfb73,0.00222754,0.87,10859,0,482,482,0,0
0xa015fe2a1947b23ad454e699f8cbbda419671f5e,0.0086214570037773,3.37,744,1,36,35,0,0
0x34872874b65e12408ec0265e9cf0a35fa6c8d13e,52.474868325487925,20504.03,49985,180,232,137,0,0
0xf1242fdd06f671b0078849416c26fc4ad144ee4e,0.00193636,0.76,7837,0,387,387,0,0
0xb7fefbb11cd6d6633df21ac5634e2b1753874dd6,0.0995307,38.89,2,0,1,1,0,0
0x0cd6b2446b0ffc0a375893b9e42b355880b49c98,0.0007619932479691,0.3,251,0,4,4,0,0
0x52e2789db7cbfacdd57f851c1e15c5d090d343eb,0.0005794904,0.23,6,0,1,1,0,0
0x6c5048f54f13837b43db7f337ad29073112fc471,0.000908163,0.35,6,0,1,1,0,0
0x9259096e9e8de660737276ea56564b09c81768a1,9.311931960359e-06,0.01,56,4,3,0,0,0
0xfbc34146792db7043c68304a180a661401eb00c4,3.729444297430052,1457.24,22,1,2,0,0,0
0x521373e0ed27b3c1a194f2680d547740f3d0bfad,0.0,0.0,4,0,1,0,0,0
0x8d4653472da053f584fbedb68c2cb0f57308eb79,0.0013062864,0.51,4,0,1,1,0,0
0x99a16b689e811eee15eff0c5b689b8dad59d70a5,0.0,0.0,69,0,1,0,0,0
0x42cef15aa03ec3c574397032180ef7fe4e4f2aad,0.0007636642,0.3,22,0,1,1,0,0
0x77f814f8ccba595b83c69e587b159e9887890639,3.017407105339123,1179.02,14825,0,105,79,0,0
0x467df861d35dffbd699544f2c6f1c82c414cdf06,0.000319,0.12,17,0,2,0,0,0
0x62e66ee85803d462b15fc66bab757459e3432192,0.0,0.0,6,0,1,1,0,0
0xeb28a77685bcd814ecca1e08105fa87d33b07e46,0.0,0.0,148,0,1,0,0,0
0xf08c834018a36604c1d325d9e60b0137dda52d2d,0.0805756373087979,31.48,406,0,14,14,0,0
0xda6bc20e6bfd56ae46ddc319d0b73f015ea40b94,1.4619415661,571.24,29514,1,624,551,0,0
0x0a2daeba6ecc94d3873a1475d49299ed4a3f7f53,0.00183742,0.72,10865,0,507,507,0,0
0x9e5d7e0df0dd7d311945b6f36ad0349082552a1b,0.000196951000025,0.08,136,0,3,3,0,0
0xfd1a5fe9147c727a75d9772ac69b2e0d35c014c8,0.0097772131456808,3.82,140,2,2,1,0,0
0xa20ef701f2b5d831821978ead1e63b0a720a4580,0.0055554000989641,2.17,1761,0,5,5,0,0
0xa0873eae6618136f9d77a94a0990455b97778ec7,0.1106935675722993,43.25,245,0,2,2,0,0
0x41087694bc5de2c61c63becddb258c67640459e7,0.00174926,0.68,7847,0,415,415,0,0
0x598a3452b8ba2cf4aec9e8a7e81cde7c67f74e89,0.0062833938844719,2.46,182,0,3,3,0,0
0x0d5ef04988a9b7952e8224b1fae12e84d40bcd60,0.0,0.0,2,0,1,1,0,0
0xc3263ab3f03fcf6706095c93cae584fd0efb022d,0.0987816430825118,38.6,9696,0,143,143,0,0
0xdd28545791317f3123a45d914e07bbb2908ab061,0.002979,1.16,2,0,1,0,0,0
0xfa5b5a169563ac06449253ba2443a578ddc305c7,0.0002128499411,0.08,14,0,6,6,0,0
0xbfd9b82ecd106bb2a5f8c44403d5f6b95dbf1f13,0.000512188,0.2,1,0,1,1,0,0
0xa393fafc0139c2dc19b8266449b78770ba31c878,5.18853e-05,0.02,15,0,3,3,0,0
0x553587b79a23a28e1c3a4522f4fcc1280d415c70,5.33463e-05,0.02,14,0,1,1,0,0
0x7f28c40e4ad765afa2d92433e840c7f5762cf54f,0.00062451934375,0.24,4,0,1,1,0,0
0xb2e9c9cbe931e15c4c7405c8c2e6326e84745bb9,0.0013920294064473,0.54,25,0,2,1,0,0
0x2ca79ef1f9b555240dad180c4618fb2c1f729e55,5.33463e-05,0.02,14,0,2,2,0,0
0xf8690718b3fbdeb324c9208f0b25d064325c2271,5.18213e-05,0.02,15,0,1,1,0,0
0x9132e2277185faf46b61a579695a4465ed23e70a,5.18213e-05,0.02,15,0,1,1,0,0
0x474a27835c7638a164aefbc471f231b34317e331,2.78603e-05,0.01,15,0,2,2,0,0
0x123456ebb9d581ccd0f66e3abf6168186be28255,5.945157432837143,2323.01,259,2,10,10,1,0
0x72cec4b1f56e4990c7c7f23cc78b2c833babe642,0.0005580004069996,0.22,1381,0,43,0,0,0
0xbf9d65c4511245354881579b5a5804d1519c2a57,0.0008393796,0.33,29,0,1,1,0,0
0x86ecfd0cce7b07071c56b62651b320702e55b37b,0.000512188,0.2,1,0,1,1,0,0
0xc42b6af1f4e36f02ea461d3dc2ab261f65c3cd0a,0.000452188,0.18,1,0,1,1,0,0
0xe7219f1d6100d1f9deff4a4ba50c17571aca3be0,0.000473651263404,0.19,26,0,1,1,0,0
0xea240e6f1c4e081112c10b6a148255abd9f73ddb,0.000512188,0.2,1,0,1,1,0,0
0x56ec87150c44dce6d9a73281fe4c5d1f9671805a,0.0,0.0,9475,0,298,139,0,0
0x5e0f17158bf3cbda84398797e17ac4408ac1aaa5,0.0077230234681,3.02,56,0,10,0,0,0
0x142c33a02d167c42e4c2e9bc2f1c1a10a2bc6e1e,2.63353e-05,0.01,16,0,2,2,0,0
0x20ce9f7348e6d0fc40c456265ae974ee6efad1cc,7.184659383e-09,0.01,176,6,1,0,0,0
0x144f87d2363973e848af59af8b218b0156f8dd83,2.160114e-05,0.01,42,0,1,1,0,0
0x885887a49a7a7509b3d2328a209319c8aa90ad97,5.34103e-05,0.02,14,0,2,2,0,0
0x5e97a45c3e23ab4558755c3cf2e61094c932afc7,0.0010327757199999,0.4,6,0,1,1,0,0
0xc457afe40f48bae1c0e87066b19f722dc492355d,5.18213e-05,0.02,15,0,1,1,0,0
0xcb8cf7b7a42f38ef953421b4e7373332f886a824,5.33463e-05,0.02,14,0,1,1,0,0
0xd11b6271802ac843a69d64504c806a85faf1f508,0.0001562985745149,0.06,2619,1,52,52,0,0
0x2fdd728aaeccc459222197528584fe5333bce494,0.0,0.0,3,0,1,0,0,0
0xea630de125d64372095a3b9ed91527cbeb9d3dfe,0.0002652389582931,0.1,64,1,3,3,0,0
0xa18335da847433f67547613bd9b8c23741e2af8b,0.01760628102,6.88,116,0,1,1,0,0
0x5fe2fb6dff73aa0da99c86dd25841c2ce2cc2fda,0.00076567,0.3,4,1,1,1,0,0
0x68cb76dea7d391c5e5bb51ebbcd30001b0d9fe12,5.349281237240977,2090.18,1653,0,4,4,0,0
0xe17b2c7a7ba9a4600fd3ffbba7a66531349e9468,5.18853e-05,0.02,15,0,1,1,0,0
0x475d682ee219866ab6e0b154238e20debcd303cc,0.000188036,0.07,3,0,1,1,0,0
0xef5897792b4d011878c8660e76901a23f1da5033,0.0007116455103919,0.28,95,0,2,2,0,0
0x1ee7c37eff6a37d38d805a0cedc134147a9dd3cf,2539.714264407888,992367.95,18272,11,365,363,0,0
0x0b224bbb857d98c01b2432b29296804baccc1645,0.00189568,0.74,7844,0,415,415,0,0
0xee7bfa82e6989eb0391a72ade7a6107c1c5104ef,0.019790005,7.73,57,0,1,0,0,0
0xe9b14c6be09e62736ff8f368caa3baaf97a574b2,0.001093216,0.43,11,0,1,1,0,0
0xeb7a7ac80a693047b7217941b55a55aa87af318d,0.0001189331551,0.05,79,0,6,6,0,0
0xdf9cb4207454541225efd76b4a6a1d9a1597103e,0.0,0.0,6,1,1,1,0,0
0xc1c30b78ae65e5e6d89fed91f086ac02d99efbdf,0.005214384,2.04,120,0,14,14,0,0
0x0607095495895470198caaa0603a9285ff5ec8dd,0.0041931184,1.64,9,0,4,0,0,0
0xce503dc128c796055258f411e7b94f14eaa51078,0.4147040364641289,162.04,19675,31,219,10,0,0
0xbef59f4adf00b280450f54133546e6187c84fc57,0.000163698,0.06,90,0,5,5,0,0
0x1f722cd50081ec57e1e412ab6f3064e6bcb2df5e,0.0,0.0,7,0,2,1,0,0
0x09fb70ecb284b37e969ce1a09f190c199578fcd8,0.00163772,0.64,7841,0,433,433,0,0
0x390a817f4a26b206e40254766ad66e618eabe752,0.0,0.0,6,0,1,0,0,0
0x1cb48e6e9db2b2e86820dd6bf5e53257c84b9605,0.0,0.0,3,0,1,0,0,0
0xabc78aaafebdd586f662e174f3f17a4376b00038,0.230210428,89.95,115,0,1,1,0,0
0x52ff355e0df60411a80f9b7f4808af4011f6b07c,0.0003999999999897,0.16,17,0,1,0,0,0
0xdd3fd96d899e0f6dc892da160fdcc41703b62021,0.00155562,0.61,10857,0,538,538,0,0
0xd0da8b8cecb56d07f17f9271e93b90b3f769aa65,0.0,0.0,2,0,1,0,0,0
0x329d992f15f02cd2b614c73d379892b7c96bf0d7,1.08e-06,0.01,72,0,2,2,0,0
0x17dd8841661d1d33aa4b4a7ea9f1a78cf0406ef9,0.0003999999999992,0.16,2,0,1,0,0,0
0xc02f114a52685d40ede8d83ccf28b9b870e4da0e,0.0004000000000004,0.16,2,0,1,0,0,0
0x014b187c8382e60e87c7886c61409a92be563ec3,0.0008635191613939,0.34,83,1,1,0,0,0
0x53fefefaeb2f0178310f6b7f9a91b6d7d0ff1dfc,0.0045374813957106,1.77,652,0,2,2,0,0
0x1ad8259bfa49f77169743a2fa8a941614ff83ced,0.17871332,69.83,10,0,1,0,0,0
0x562487de355dbab83d9704b6ea7f289ac24a7e14,1e-07,0.01,35,0,1,0,0,0
0x2850a808150eb6dcc8ec3f3e96c988eaba87166f,0.0004,0.16,2,0,1,0,0,0
0x1a79912e7597a3b83301f7711be756782e5cc722,0.00157413,0.62,44,0,1,1,0,0
0x27a5389c02ae41ba3d28886a1370af1d6a688a3b,7.88762e-06,0.01,54,0,1,1,0,0
0x9d043fab60c8013752926acbe681b58e77341ee9,1.0088523608351e-05,0.01,260551,11,17916,0,0,0
0x58a88d3aac73e504d4dca2bc5fb588b077b6af20,0.00427883,1.67,10,0,1,0,0,0
0xb10cd509a70b719cbee4be8b27648d9e4f882a54,0.0005643885035,0.22,30,0,3,3,0,0
0xaddf47f31ca5284bab51d13b511e7cd70cb8f8c3,0.0,0.0,12,0,1,0,0,0
0x703d7bf7023980d114fef1027949da6a8ac04586,1.9e-08,0.01,131,1,2,0,0,0
0x1848559a8b9f3b10e263bdef4bbd32d6783179fe,0.0,0.0,2,0,1,0,0,0
0x61b9898c9b60a159fc91ae8026563cd226b7a0c1,0.1913647276052853,74.77,29046,1,288,286,0,1
0xf7793d27a1b76cdf14db7c83e82c772cf7c92910,0.0822560610117614,32.14,197278,668,708,320,0,1
0xeca09cfc67ad68f633d1bbe46442cf5865124cd3,0.783416665365197,306.11,4438,8,96,71,0,0
0xc242514e2bc6c71bcf01db6e188d221f702370ee,0.0,0.0,9,0,1,1,0,0
0xed5cef026604304385d6d250ca65c683b255bf26,0.1599487950000588,62.5,7,0,2,2,0,0
0xfc0758dd5a9681410280c81c20aaefea7af23ae5,0.002650716,1.04,8,0,1,1,0,0
0x0acb64c61a957a827aeaf845b026f9acf0826585,0.0331781467234086,12.96,3,0,1,1,0,0
0x8ddf5e8a76e3582bf24935f8a1e73121693674ed,0.0482327430210548,18.85,87,0,1,0,0,0
0x91a29e802f8f48000e49ad197309e9176f2b7d84,6.434642157999996,2514.27,22928,106,134,0,0,0
0x9265f263a01c7af99878cc9bf0aafa3b8c417b2b,0.0015969340028068,0.62,4,0,1,0,0,0
0x85e2bd3ee4f715e878bc6a102c497440dbe8e1de,0.01166,4.56,3,0,1,0,0,0
0xc9094d11b73f9d07eae2bc4abfc564550ee7b2ed,0.001256477260534,0.49,22,0,1,1,0,0
0x7e1e653eee24c69cdbd722993da340ed7544baf8,0.0360186741524208,14.07,456,0,1,1,0,0
0x7c1c604b77f53c1c3f0f45f2dc8024dc2d206eb0,0.0013811962117187,0.54,10,0,1,0,0,0
0x235495a2c9a48e5758674704f241a0b5ab76e9ab,0.000401896,0.16,18,0,1,1,0,0
0x097d523cdd64ab38faa711001824c14e9e4e8cc9,0.00063877,0.25,4,0,1,0,0,0
0x20580bba722d075f1efe6670c12244b10cb554ce,0.000192217138834,0.08,1442,0,8,0,0,0
0xd04454419b1cec81b6ec20369efc195c44513fa3,0.00558,2.18,56,0,1,0,0,0
0xd5eb85efc78ad60320ba3cf76ae0429d7edd2021,0.00851754,3.33,3,0,1,0,0,0
0x140b7f2b9fba5c010a2888100d042f4248e7cdfc,0.0,0.0,10,0,1,1,0,0
0x0d29df4f4ba99b24b641d2eaec8d2626e59761cf,0.2374193811968864,92.77,3139,6,35,0,0,0
0xa92031d947a4e6fd191b6e8d9561790a1fbc7247,0.0,0.0,33,0,1,0,0,0
0x40ddaffc4247ba7984bd780d30cf5f5b1e837db7,0.00069,0.27,6,0,1,1,0,0
0x97e12bd75bdee72d4975d6df410d2d145b3d8457,151.81683572633438,59322.43,262384,528,1013,0,0,0
0x906e90d814304b5cc644572f7c53f2df741f7aff,0.004509,1.76,213,0,3,2,0,0
0xea0295dde252d70a5f68a13e3c9c4e7bd603ebbf,49.60871328432084,19384.6,39164,7,296,75,0,0
0xad71d957897f8cf142f46bef98d381a62206aeb4,0.01047896,4.09,14,0,1,1,0,0
0x6b673f326f0f811a63bc3d108a6560c031d9ad12,5.34103e-05,0.02,14,0,2,2,0,0
0x17595ab11fdaae6634a94f9ed6336ea291f55cf0,2.78603e-05,0.01,15,0,1,1,0,0
0xe584d63ba3043076086cd8a68173b8098c933972,0.000195141,0.08,4,0,1,1,0,0
0x7574392a99d86313aab82881d2a685db7323706e,0.0073718429780309,2.88,74,0,3,3,0,0
0xfa6e2efef7a4beeb0ac5d3a2fe5ff1b015ae2d32,9.678888e-05,0.04,130,0,8,0,0,0
0x8c3dd6d5e2e67674d3539d3eb0d3d23c53eb1179,0.0,0.0,36,0,2,1,0,0
0x8ab31d6c098264bdea34fc73b487f7e11ee85505,0.0,0.0,3,0,1,0,0,0
0x32f82a4be8669432ddff45725c9ce74d48cd72a6,0.120440486051432,47.06,160,0,4,0,0,0
0x7bf045916a3d6ce7ede0688bb127634ce3f5f702,0.00289593,1.13,6,0,1,0,0,0
0x7aeb3314e041153c4f6bbea19abecbce20946fd4,0.0060068763602581,2.35,33770,0,246,0,0,0
0x462f570ee301055419f195b4c7f884cc0111ca5e,0.0,0.0,110,0,1,1,0,0
0x67865d078d5fe3b50f95d9347f1c7b5183317d01,7.526600000000001e-05,0.03,2,1,1,1,0,0
0x16b9d521d6d11a0da833eda710086087371c47c8,0.0078881687920199,3.08,37,0,3,3,0,0
0x47166f15416bc8a13c990a1910ea83a47ee2c4a1,0.047279087,18.47,952,0,38,38,0,0
0x64f124da57f99ddac0e80b506a6805e1c3418101,0.0015087659,0.59,133,0,2,2,0,0
0x81ab7c2dedea8cd672085d9115d410dacf6a0d5b,0.0496559233479474,19.4,555,1,11,0,0,0
0x10eb126678e7c4f697914367a8c3499ba07e6904,5.33463e-05,0.02,14,0,1,1,0,0
0xcca5aad19e6e1c771773070b1c2b965674d21377,0.0,0.0,28921,0,185,0,0,0
0x1f71448514a7515e9d8e833735892e311db6e6b3,0.0005207515,0.2,7,0,1,1,0,0
0x000008856ac0436f318fa33ec81d6cef7838c96d,0.0937675012401709,36.64,12478,0,928,928,0,0
0x609563148c503568013318972b2873ed6de7eaba,0.000313623441,0.12,20,0,1,1,0,0
0xdc005a5729ab0e18e68da3fd05aa1b810974bbfe,0.00029021438,0.11,22,0,1,1,0,0
0x1863080c378abedb3f3317aa8cc5134639d775cf,109.20653395749076,42672.45,6552,54,84,1,0,0
0x913695d31db5bc56649f98a8bdac0a0585320074,0.00031297648,0.12,20,0,1,1,0,0
